
005-(113): D_cost: -4.229  Wasserstein_D: 4.810  G_cost: 0.732  
005-(114): D_cost: -4.372  Wasserstein_D: 4.880  G_cost: 1.298  
005-(115): D_cost: -4.422  Wasserstein_D: 4.945  G_cost: 0.073  
005-(116): D_cost: -4.285  Wasserstein_D: 4.813  G_cost: 0.773  
006-(0): D_cost: -4.429  Wasserstein_D: 5.005  G_cost: 1.548  
006-(1): D_cost: -4.362  Wasserstein_D: 4.860  G_cost: -0.203  
006-(2): D_cost: -4.213  Wasserstein_D: 4.745  G_cost: 0.529  
006-(3): D_cost: -4.406  Wasserstein_D: 4.934  G_cost: 1.964  
006-(4): D_cost: -4.226  Wasserstein_D: 4.716  G_cost: 0.349  
006-(5): D_cost: -4.307  Wasserstein_D: 4.834  G_cost: 0.226  
006-(6): D_cost: -4.351  Wasserstein_D: 4.858  G_cost: 1.169  
006-(7): D_cost: -4.286  Wasserstein_D: 4.820  G_cost: -0.009  
006-(8): D_cost: -4.364  Wasserstein_D: 4.905  G_cost: 1.465  
006-(9): D_cost: -4.326  Wasserstein_D: 4.803  G_cost: -0.089  
006-(10): D_cost: -4.337  Wasserstein_D: 4.923  G_cost: 1.229  
006-(11): D_cost: -4.285  Wasserstein_D: 4.707  G_cost: 0.369  
006-(12): D_cost: -4.276  Wasserstein_D: 4.761  G_cost: 0.886  
006-(13): D_cost: -4.347  Wasserstein_D: 4.910  G_cost: -0.059  
006-(14): D_cost: -4.314  Wasserstein_D: 4.825  G_cost: 1.308  
006-(15): D_cost: -4.244  Wasserstein_D: 4.673  G_cost: -0.181  
006-(16): D_cost: -4.422  Wasserstein_D: 5.040  G_cost: 1.354  
006-(17): D_cost: -4.256  Wasserstein_D: 4.739  G_cost: 0.535  
006-(18): D_cost: -4.398  Wasserstein_D: 4.950  G_cost: 0.765  
006-(19): D_cost: -4.332  Wasserstein_D: 4.866  G_cost: 0.681  
006-(20): D_cost: -4.283  Wasserstein_D: 4.800  G_cost: 1.190  
006-(21): D_cost: -4.279  Wasserstein_D: 4.766  G_cost: 0.014  
006-(22): D_cost: -4.296  Wasserstein_D: 4.862  G_cost: 0.616  
006-(23): D_cost: -4.138  Wasserstein_D: 4.655  G_cost: 1.098  
006-(24): D_cost: -4.305  Wasserstein_D: 4.818  G_cost: 0.691  
006-(25): D_cost: -4.275  Wasserstein_D: 4.789  G_cost: 0.542  
006-(26): D_cost: -4.378  Wasserstein_D: 4.905  G_cost: 0.875  
006-(27): D_cost: -4.280  Wasserstein_D: 4.804  G_cost: -0.022  
006-(28): D_cost: -4.311  Wasserstein_D: 4.843  G_cost: 1.062  
006-(29): D_cost: -4.274  Wasserstein_D: 4.808  G_cost: 0.420  
006-(30): D_cost: -4.237  Wasserstein_D: 4.746  G_cost: 0.424  
006-(31): D_cost: -4.338  Wasserstein_D: 4.876  G_cost: 1.558  
006-(32): D_cost: -4.188  Wasserstein_D: 4.668  G_cost: -0.216  
006-(33): D_cost: -4.376  Wasserstein_D: 4.980  G_cost: 0.675  
006-(34): D_cost: -4.265  Wasserstein_D: 4.833  G_cost: 1.663  
006-(35): D_cost: -4.354  Wasserstein_D: 4.894  G_cost: -0.188  
006-(36): D_cost: -4.271  Wasserstein_D: 4.769  G_cost: 1.025  
006-(37): D_cost: -4.275  Wasserstein_D: 4.786  G_cost: 1.157  
006-(38): D_cost: -4.251  Wasserstein_D: 4.825  G_cost: 0.431  
006-(39): D_cost: -4.265  Wasserstein_D: 4.785  G_cost: 1.131  
006-(40): D_cost: -4.191  Wasserstein_D: 4.657  G_cost: 0.558  
006-(41): D_cost: -4.358  Wasserstein_D: 4.900  G_cost: 0.550  
006-(42): D_cost: -4.302  Wasserstein_D: 4.925  G_cost: 1.711  
006-(43): D_cost: -4.202  Wasserstein_D: 4.708  G_cost: 0.376  
006-(44): D_cost: -4.213  Wasserstein_D: 4.751  G_cost: 0.021  
006-(45): D_cost: -4.472  Wasserstein_D: 5.013  G_cost: 1.455  
006-(46): D_cost: -4.186  Wasserstein_D: 4.675  G_cost: 0.736  
006-(47): D_cost: -4.295  Wasserstein_D: 4.786  G_cost: -0.293  
006-(48): D_cost: -4.384  Wasserstein_D: 4.932  G_cost: 1.743  
006-(49): D_cost: -4.271  Wasserstein_D: 4.782  G_cost: 0.651  
006-(50): D_cost: -4.345  Wasserstein_D: 4.862  G_cost: 0.390  
006-(51): D_cost: -4.184  Wasserstein_D: 4.708  G_cost: 1.319  
006-(52): D_cost: -4.247  Wasserstein_D: 4.780  G_cost: 0.711  
006-(53): D_cost: -4.306  Wasserstein_D: 4.814  G_cost: 1.101  
006-(54): D_cost: -4.197  Wasserstein_D: 4.673  G_cost: 0.313  
006-(55): D_cost: -4.338  Wasserstein_D: 4.849  G_cost: 1.350  
006-(56): D_cost: -4.325  Wasserstein_D: 4.855  G_cost: 0.158  
006-(57): D_cost: -4.293  Wasserstein_D: 4.868  G_cost: 1.307  
006-(58): D_cost: -4.137  Wasserstein_D: 4.645  G_cost: 0.056  
006-(59): D_cost: -4.220  Wasserstein_D: 4.731  G_cost: 0.977  
006-(60): D_cost: -4.320  Wasserstein_D: 4.803  G_cost: 0.790  
006-(61): D_cost: -4.266  Wasserstein_D: 4.821  G_cost: 0.067  
006-(62): D_cost: -4.243  Wasserstein_D: 4.777  G_cost: 1.580  
006-(63): D_cost: -4.226  Wasserstein_D: 4.689  G_cost: 0.884  
006-(64): D_cost: -4.433  Wasserstein_D: 4.977  G_cost: 0.348  
006-(65): D_cost: -4.272  Wasserstein_D: 4.801  G_cost: 0.835  
006-(66): D_cost: -4.114  Wasserstein_D: 4.585  G_cost: 0.751  
006-(67): D_cost: -4.174  Wasserstein_D: 4.676  G_cost: 0.375  
006-(68): D_cost: -4.400  Wasserstein_D: 4.928  G_cost: 1.463  
006-(69): D_cost: -4.227  Wasserstein_D: 4.665  G_cost: 0.510  
006-(70): D_cost: -4.337  Wasserstein_D: 4.823  G_cost: 1.624  
006-(71): D_cost: -4.320  Wasserstein_D: 4.859  G_cost: 0.097  
006-(72): D_cost: -4.140  Wasserstein_D: 4.704  G_cost: 0.629  
006-(73): D_cost: -4.091  Wasserstein_D: 4.590  G_cost: 1.115  
006-(74): D_cost: -4.337  Wasserstein_D: 4.800  G_cost: -0.026  
006-(75): D_cost: -4.298  Wasserstein_D: 4.894  G_cost: 2.102  
006-(76): D_cost: -4.206  Wasserstein_D: 4.655  G_cost: 0.456  
006-(77): D_cost: -4.314  Wasserstein_D: 4.818  G_cost: 0.322  
006-(78): D_cost: -4.155  Wasserstein_D: 4.632  G_cost: 1.420  
006-(79): D_cost: -4.204  Wasserstein_D: 4.705  G_cost: 0.408  
006-(80): D_cost: -4.148  Wasserstein_D: 4.658  G_cost: 0.584  
006-(81): D_cost: -4.242  Wasserstein_D: 4.780  G_cost: 1.008  
006-(82): D_cost: -4.147  Wasserstein_D: 4.633  G_cost: 0.907  
006-(83): D_cost: -4.313  Wasserstein_D: 4.886  G_cost: 0.143  
006-(84): D_cost: -4.370  Wasserstein_D: 4.950  G_cost: 2.118  
006-(85): D_cost: -4.084  Wasserstein_D: 4.522  G_cost: 0.466  
006-(86): D_cost: -4.163  Wasserstein_D: 4.712  G_cost: 0.556  
006-(87): D_cost: -4.397  Wasserstein_D: 4.945  G_cost: 1.395  
006-(88): D_cost: -4.130  Wasserstein_D: 4.626  G_cost: 0.282  
006-(89): D_cost: -4.162  Wasserstein_D: 4.692  G_cost: 1.075  
006-(90): D_cost: -4.104  Wasserstein_D: 4.572  G_cost: 0.730  
006-(91): D_cost: -4.148  Wasserstein_D: 4.661  G_cost: 0.584  
006-(92): D_cost: -4.267  Wasserstein_D: 4.759  G_cost: 0.847  
006-(93): D_cost: -4.088  Wasserstein_D: 4.535  G_cost: 0.537  
006-(94): D_cost: -4.294  Wasserstein_D: 4.852  G_cost: 1.229  
006-(95): D_cost: -4.202  Wasserstein_D: 4.699  G_cost: 0.056  
006-(96): D_cost: -4.194  Wasserstein_D: 4.687  G_cost: 1.429  
006-(97): D_cost: -4.202  Wasserstein_D: 4.744  G_cost: 1.017  
006-(98): D_cost: -4.075  Wasserstein_D: 4.577  G_cost: 0.385  
006-(99): D_cost: -4.206  Wasserstein_D: 4.668  G_cost: 0.930  
006-(100): D_cost: -4.298  Wasserstein_D: 4.791  G_cost: 0.904  
006-(101): D_cost: -4.171  Wasserstein_D: 4.650  G_cost: 0.693  
006-(102): D_cost: -4.166  Wasserstein_D: 4.662  G_cost: 1.324  
006-(103): D_cost: -4.157  Wasserstein_D: 4.618  G_cost: 0.217  
006-(104): D_cost: -4.174  Wasserstein_D: 4.671  G_cost: 1.293  
006-(105): D_cost: -4.163  Wasserstein_D: 4.650  G_cost: -0.036  
006-(106): D_cost: -4.233  Wasserstein_D: 4.771  G_cost: 1.498  
006-(107): D_cost: -4.262  Wasserstein_D: 4.698  G_cost: 0.923  
006-(108): D_cost: -4.192  Wasserstein_D: 4.743  G_cost: 0.401  
006-(109): D_cost: -4.249  Wasserstein_D: 4.793  G_cost: 2.158  
006-(110): D_cost: -4.103  Wasserstein_D: 4.565  G_cost: 0.278  
